proteinid,pI_x,packing_density,cofactor_names,has_covalent,has_divalent,Disorderfraction,sigpeptides100,validpeptides100,sigpeptides50,validpeptides50,fragile100,fragile50,fracperturbed100,fracperturbed50,cofactors
Q72GS6,5.109677696228027,0.731,[],False,False,0.0057471264367816,22,43,3.0,38.0,True,True,0.5116279069767442,0.07894736842105263,neither
Q72GS7,9.029522514343263,0.762,[],False,False,0.0869565217391304,2,10,0.0,12.0,True,False,0.2,0.0,neither
Q72GT0,6.380768013000488,0.736,[],False,False,0.0,0,13,0.0,7.0,False,False,0.0,0.0,neither
Q72GT5,6.420271110534667,0.741,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72GT6,5.849266624450683,0.732,[],False,False,0.0,4,26,0.0,27.0,True,False,0.15384615384615385,0.0,neither
Q72GT9,4.63592472076416,0.769,[],False,False,0.0384615384615384,1,2,1.0,2.0,False,False,0.5,0.5,neither
Q72GU3,4.538843727111817,0.773,[],False,False,0.0,7,9,3.0,9.0,True,True,0.7777777777777778,0.3333333333333333,neither
Q72GU9,6.5649263381958,0.742,[],False,False,0.0,2,34,0.0,29.0,True,False,0.058823529411764705,0.0,neither
Q72GW5,6.233384513854981,0.722,[],False,False,0.0,0,10,0.0,9.0,False,False,0.0,0.0,neither
Q72GW6,4.212928962707521,0.784,[],False,False,0.0117647058823529,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72GY0,6.2855627059936525,0.755,[],False,False,0.0032679738562091,7,18,0.0,16.0,True,False,0.3888888888888889,0.0,neither
Q72GY4,9.33091220855713,0.739,[],False,False,0.0,2,6,0.0,5.0,True,False,0.3333333333333333,0.0,neither
Q72GY5,6.609431266784668,0.722,[],False,False,0.0013422818791946,3,15,0.0,18.0,True,False,0.2,0.0,neither
Q72GZ2,4.31842212677002,0.775,[],False,False,0.0344827586206896,6,13,0.0,10.0,True,False,0.46153846153846156,0.0,neither
Q72GZ8,6.371673774719238,0.746,[],False,False,0.0,0,26,0.0,19.0,False,False,0.0,0.0,neither
Q72H01,5.047439002990722,0.737,[],False,False,0.0,0,4,0.0,2.0,False,False,0.0,0.0,neither
Q72H02,6.605566215515138,0.746,[],False,False,0.0,3,13,0.0,14.0,True,False,0.23076923076923078,0.0,neither
Q72H03,5.803511238098144,0.76,[],False,False,0.0,8,39,0.0,35.0,True,False,0.20512820512820512,0.0,neither
Q72H04,9.232597923278806,0.744,[],False,False,0.0042016806722689,1,1,1.0,1.0,False,False,1.0,1.0,neither
Q72H05,4.805986976623536,0.736,[],False,False,0.0,0,24,0.0,22.0,False,False,0.0,0.0,neither
Q72H06,5.10200443267822,0.763,[],False,False,0.0128205128205128,4,8,3.0,8.0,True,True,0.5,0.375,neither
Q72H07,5.816811561584472,0.737,[],False,False,0.0033112582781456,0,17,0.0,14.0,False,False,0.0,0.0,neither
Q72H16,6.98718318939209,0.762,[],False,False,0.0,1,20,1.0,15.0,False,False,0.05,0.06666666666666667,neither
Q72H27,5.043517112731934,0.746,[],False,False,0.0062305295950155,1,7,0.0,6.0,False,False,0.14285714285714285,0.0,neither
Q72H37,4.0500284194946286,0.814,[],False,False,0.0117647058823529,5,34,0.0,35.0,True,False,0.14705882352941177,0.0,neither
Q72H40,5.476118659973144,0.741,[],False,False,0.0,0,15,0.0,16.0,False,False,0.0,0.0,neither
Q72H44,4.534523963928222,0.787,[],False,False,0.1363636363636363,8,22,0.0,21.0,True,False,0.36363636363636365,0.0,neither
Q72H45,8.68655071258545,0.744,[],False,False,0.109090909090909,0,3,0.0,4.0,False,False,0.0,0.0,neither
Q72H46,6.745958518981935,0.773,[],False,False,0.1,2,5,0.0,5.0,True,False,0.4,0.0,neither
Q72H50,5.99096622467041,0.735,[],False,False,0.0,0,11,0.0,8.0,False,False,0.0,0.0,neither
Q72H52,9.32330493927002,0.76,[],False,False,0.0695652173913043,0,9,0.0,9.0,False,False,0.0,0.0,neither
Q72H53,9.212225914001465,0.738,[],False,False,0.0060975609756097,2,2,,,True,False,1.0,,neither
Q72H54,5.593604850769043,0.729,"[""pyridoxal 5'-phosphate""]",True,False,0.0106382978723404,1,14,0.0,13.0,False,False,0.07142857142857142,0.0,covalent
Q72H61,7.034814262390136,0.769,[],False,False,0.0,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72H62,5.466683387756347,0.739,[],False,False,0.0,3,34,0.0,32.0,True,False,0.08823529411764706,0.0,neither
Q72H64,5.213238334655761,0.755,[],False,False,0.0921052631578947,14,50,7.0,51.0,True,True,0.28,0.13725490196078433,neither
Q72H65,6.00654010772705,0.725,['Mg(2+)'],False,True,0.0,38,53,25.0,50.0,True,True,0.7169811320754716,0.5,divalent
Q72H68,9.3699800491333,0.74,[],False,False,0.0652680652680652,11,18,4.0,16.0,True,True,0.6111111111111112,0.25,neither
Q72H69,6.576407814025879,0.76,[],False,False,0.0,16,25,10.0,27.0,True,True,0.64,0.37037037037037035,neither
Q72H73,5.522499275207519,0.742,[],False,False,0.0348706411698537,19,48,0.0,35.0,True,False,0.3958333333333333,0.0,neither
Q72H74,7.112513160705566,0.737,[],False,False,0.0110803324099723,1,18,0.0,18.0,False,False,0.05555555555555555,0.0,neither
Q72H77,7.084718894958496,0.753,[],False,False,0.0238095238095238,1,15,0.0,15.0,False,False,0.06666666666666667,0.0,neither
Q72H79,5.457702827453613,0.804,[],False,False,0.0045454545454545,3,24,0.0,19.0,True,False,0.125,0.0,neither
Q72H83,6.717595863342285,0.743,[],False,False,0.0579268292682926,2,5,1.0,3.0,True,False,0.4,0.3333333333333333,neither
Q72H94,5.556318473815917,0.802,[],False,False,0.2163461538461538,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72H96,4.074241828918457,0.763,[],False,False,0.0853658536585365,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72HA2,7.096370887756348,0.734,[],False,False,0.0707964601769911,0,1,,,False,False,0.0,,neither
Q72HA3,6.759372520446779,0.743,"['Mg(2+)', '[4Fe-4S] cluster', 'thiamine diphosphate']",True,True,0.0,0,11,0.0,9.0,False,False,0.0,0.0,both
Q72HA4,6.653993034362794,0.72,[],False,False,0.0,0,14,0.0,12.0,False,False,0.0,0.0,neither
Q72HA6,8.6603120803833,0.784,[],False,False,0.0,0,9,0.0,9.0,False,False,0.0,0.0,neither
Q72HA8,4.49325885772705,0.735,[],False,False,0.0,5,5,0.0,1.0,True,False,1.0,0.0,neither
Q72HB0,6.616592979431153,0.733,[],False,False,0.0,1,3,0.0,4.0,False,False,0.3333333333333333,0.0,neither
Q72HB1,5.014017677307128,0.746,"['Mg(2+)', 'Mn(2+)']",False,True,0.0128205128205128,1,1,,,False,False,1.0,,divalent
Q72HB2,5.223924064636229,0.779,[],False,False,0.0,1,7,0.0,7.0,False,False,0.14285714285714285,0.0,neither
Q72HB4,6.745162773132326,0.777,[],False,False,0.0175438596491228,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72HC0,5.597754096984862,0.737,['FAD'],True,False,0.0,1,12,0.0,11.0,False,False,0.08333333333333333,0.0,covalent
Q72HC2,9.389449501037596,0.731,[],False,False,0.0150753768844221,0,6,0.0,10.0,False,False,0.0,0.0,neither
Q72HC4,5.642827415466309,0.734,[],False,False,0.0,0,18,0.0,18.0,False,False,0.0,0.0,neither
Q72HC5,4.701005363464354,0.788,[],False,False,0.0617283950617283,2,8,0.0,7.0,True,False,0.25,0.0,neither
Q72HC7,6.108566093444824,0.767,['[2Fe-2S] cluster'],True,False,0.0285714285714285,4,7,0.0,6.0,True,False,0.5714285714285714,0.0,covalent
Q72HD0,4.9452425003051745,0.762,[],False,False,0.0105820105820105,4,23,1.0,26.0,True,False,0.17391304347826086,0.038461538461538464,neither
Q72HD6,5.485610771179199,0.758,[],False,False,0.1402877697841726,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72HD7,9.386161613464353,0.754,[],False,False,0.0909090909090909,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72HE1,7.088413429260252,0.735,['FAD'],True,False,0.0,0,6,0.0,7.0,False,False,0.0,0.0,covalent
Q72HE3,4.602276039123535,0.786,[],False,False,0.0,1,4,0.0,3.0,False,False,0.25,0.0,neither
Q72HE4,4.0500284194946286,0.767,[],False,False,0.0096153846153846,0,7,0.0,7.0,False,False,0.0,0.0,neither
Q72HE5,4.0500284194946286,0.813,[],False,False,0.0,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72HE8,6.021034049987793,0.725,[],False,False,0.0,13,22,1.0,16.0,True,False,0.5909090909090909,0.0625,neither
Q72HF1,6.519341468811036,0.746,[],False,False,0.0214285714285714,0,3,1.0,5.0,False,False,0.0,0.2,neither
Q72HF5,4.568513679504395,0.768,[],False,False,0.1160337552742616,55,216,1.0,212.0,True,False,0.25462962962962965,0.0047169811320754715,neither
Q72HF7,4.276133918762207,0.796,[],False,False,0.2823529411764706,8,38,3.0,35.0,True,True,0.21052631578947367,0.08571428571428572,neither
Q72HF8,5.719787406921387,0.732,"['Co(2+)', 'Mg(2+)', 'Zn(2+)']",False,True,0.0,0,19,0.0,21.0,False,False,0.0,0.0,divalent
Q72HG1,7.793341255187989,0.748,[],False,False,0.0098280098280098,0,4,0.0,5.0,False,False,0.0,0.0,neither
Q72HG7,5.325211143493653,0.745,[],False,False,0.0034843205574912,9,15,3.0,11.0,True,True,0.6,0.2727272727272727,neither
Q72HG8,4.938023948669432,0.747,[],False,False,0.0,9,16,0.0,12.0,True,False,0.5625,0.0,neither
Q72HH2,9.889595222473144,0.742,[],False,False,0.0384615384615384,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72HH3,9.358053398132324,0.731,[],False,False,0.010126582278481,0,41,0.0,36.0,False,False,0.0,0.0,neither
Q72HH4,9.820936393737792,0.735,[],False,False,0.0260416666666666,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72HH6,5.759631538391113,0.746,[],False,False,0.0,1,9,0.0,10.0,False,False,0.1111111111111111,0.0,neither
Q72HH7,5.138608741760252,0.73,[],False,False,0.0,0,11,0.0,9.0,False,False,0.0,0.0,neither
Q72HI0,6.752836036682129,0.759,['FMN'],True,False,0.0,2,5,0.0,4.0,True,False,0.4,0.0,covalent
Q72HI5,6.527071571350096,0.742,[],False,False,0.0,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72HI6,5.635154151916503,0.732,['Zn(2+)'],False,True,0.0,4,59,0.0,51.0,True,False,0.06779661016949153,0.0,divalent
Q72HJ3,6.847700309753418,0.742,[],False,False,0.0,1,2,0.0,1.0,False,False,0.5,0.0,neither
Q72HJ5,6.045588493347168,0.73,[],False,False,0.0,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72HJ7,5.760086250305175,0.754,['[2Fe-2S] cluster'],True,False,0.0,0,11,0.0,12.0,False,False,0.0,0.0,covalent
Q72HJ8,6.085148429870604,0.714,[],False,False,0.0023201856148491,18,83,0.0,77.0,True,False,0.21686746987951808,0.0,neither
Q72HJ9,5.253821372985839,0.718,[],False,False,0.047008547008547,0,92,2.0,96.0,False,True,0.0,0.020833333333333332,neither
Q72HK0,5.042380332946778,0.731,[],False,False,0.0,17,89,0.0,72.0,True,False,0.19101123595505617,0.0,neither
Q72HK3,6.108111381530762,0.732,['FAD'],True,False,0.0,0,23,0.0,23.0,False,False,0.0,0.0,covalent
Q72HK6,6.745844841003419,0.762,[],False,False,0.0,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72HL3,5.672554206848145,0.74,[],False,False,0.0421940928270042,1,12,1.0,9.0,False,False,0.08333333333333333,0.1111111111111111,neither
Q72HL4,5.147305107116698,0.719,[],False,False,0.0,3,24,0.0,25.0,True,False,0.125,0.0,neither
Q72HL5,4.56709270477295,0.758,[],False,False,0.1075268817204301,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72HL6,5.771226692199707,0.736,['Mg(2+)'],False,True,0.0276497695852534,0,9,0.0,8.0,False,False,0.0,0.0,divalent
Q72HL8,5.926112937927246,0.739,[],False,False,0.0153256704980842,0,6,0.0,6.0,False,False,0.0,0.0,neither
Q72HL9,6.754200172424317,0.738,[],False,False,0.0,0,6,0.0,6.0,False,False,0.0,0.0,neither
Q72HM4,8.82386837005615,0.751,[],False,False,0.0187793427230046,0,9,0.0,6.0,False,False,0.0,0.0,neither
Q72HM7,6.720039939880372,0.747,[],False,False,0.015,0,14,0.0,12.0,False,False,0.0,0.0,neither
Q72HM8,5.780036735534667,0.772,[],False,False,0.1265822784810126,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72HM9,4.690660667419433,0.728,[],False,False,0.0139860139860139,1,11,0.0,10.0,False,False,0.09090909090909091,0.0,neither
Q72HN0,8.646386909484864,0.735,[],False,False,0.0319767441860465,3,4,2.0,4.0,True,True,0.75,0.5,neither
Q72HN4,6.7484025955200195,0.758,[],False,False,0.032,0,12,0.0,7.0,False,False,0.0,0.0,neither
Q72HN5,6.285449028015138,0.763,[],False,False,0.0125,1,6,0.0,6.0,False,False,0.16666666666666666,0.0,neither
Q72HN8,9.589688301086426,0.742,[],False,False,0.0051546391752577,2,11,0.0,9.0,True,False,0.18181818181818182,0.0,neither
Q72HP0,6.019669914245605,0.729,[],False,False,0.0,3,55,0.0,55.0,True,False,0.05454545454545454,0.0,neither
Q72HP2,6.388554954528809,0.746,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72HP7,5.509653663635253,0.746,[],False,False,0.0,0,18,0.0,15.0,False,False,0.0,0.0,neither
Q72HQ1,8.041995811462403,0.757,[],False,False,0.018348623853211,3,5,0.0,4.0,True,False,0.6,0.0,neither
Q72HQ6,6.469777870178221,0.725,[],False,False,0.0490998363338788,6,28,1.0,21.0,True,False,0.21428571428571427,0.047619047619047616,neither
Q72HQ7,5.9956270217895495,0.742,[],False,False,0.0236220472440944,4,13,1.0,14.0,True,False,0.3076923076923077,0.07142857142857142,neither
Q72HQ8,9.165486335754396,0.744,[],False,False,0.0531496062992126,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q72HQ9,9.04260959625244,0.735,[],False,False,0.0266940451745379,0,6,0.0,7.0,False,False,0.0,0.0,neither
Q72HR6,5.93225154876709,0.747,[],False,False,0.0165745856353591,0,15,0.0,12.0,False,False,0.0,0.0,neither
Q72HS1,6.157788658142089,0.735,[],False,False,0.0190217391304347,10,20,1.0,12.0,True,False,0.5,0.08333333333333333,neither
Q72HS2,6.043997001647949,0.739,['Zn(2+)'],False,True,0.0262295081967213,46,50,0.0,31.0,True,False,0.92,0.0,divalent
Q72HS3,6.22610912322998,0.75,[],False,False,0.032258064516129,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72HS6,6.15983486175537,0.759,[],False,False,0.048780487804878,6,13,0.0,11.0,True,False,0.46153846153846156,0.0,neither
Q72HS9,8.86396770477295,0.749,[],False,False,0.0490405117270788,1,2,0.0,3.0,False,False,0.5,0.0,neither
Q72HU1,4.844182777404785,0.789,[],False,False,0.0,0,10,0.0,7.0,False,False,0.0,0.0,neither
Q72HU6,5.693414115905762,0.726,[],False,False,0.0,1,29,0.0,26.0,False,False,0.034482758620689655,0.0,neither
Q72HU8,10.349319267272946,0.796,[],False,False,0.2676056338028169,5,12,0.0,12.0,True,False,0.4166666666666667,0.0,neither
Q72HV2,6.717823219299317,0.735,[],False,False,0.0,0,4,0.0,3.0,False,False,0.0,0.0,neither
Q72HV5,5.054202842712402,0.746,[],False,False,0.0057142857142857,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72HV6,5.916222953796387,0.73,[],False,False,0.0,1,29,0.0,29.0,False,False,0.034482758620689655,0.0,neither
Q72HV7,6.730498313903809,0.769,[],False,False,0.0147058823529411,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72HV8,5.135994148254394,0.751,[],False,False,0.0,0,27,0.0,27.0,False,False,0.0,0.0,neither
Q72HW2,8.54156131744385,0.722,[],False,False,0.0519480519480519,1,7,0.0,8.0,False,False,0.14285714285714285,0.0,neither
Q72HW3,5.648909187316894,0.743,[],False,False,0.0,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72HW7,4.481663703918457,0.791,[],False,False,0.0,5,9,0.0,8.0,True,False,0.5555555555555556,0.0,neither
Q72HX6,6.563960075378417,0.766,[],False,False,0.0,3,12,2.0,10.0,True,True,0.25,0.2,neither
Q72HX7,9.1542688369751,0.742,[],False,False,0.0426409903713892,1,7,0.0,2.0,False,False,0.14285714285714285,0.0,neither
Q72HX8,5.173848915100096,0.762,[],False,False,0.0636856368563685,8,35,0.0,32.0,True,False,0.22857142857142856,0.0,neither
Q72HY1,6.651321601867676,0.756,[],False,False,0.0,3,12,3.0,11.0,True,True,0.25,0.2727272727272727,neither
Q72HY3,5.34550266265869,0.746,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72HZ1,9.122099113464357,0.735,[],False,False,0.0130434782608695,1,2,,,False,False,0.5,,neither
Q72HZ2,6.881690025329591,0.741,[],False,False,0.0,0,10,0.0,9.0,False,False,0.0,0.0,neither
Q72HZ7,9.622244834899902,0.751,[],False,False,0.0,6,8,4.0,7.0,True,True,0.75,0.5714285714285714,neither
Q72HZ8,5.7494005203247065,0.732,[],False,False,0.0,0,34,0.0,33.0,False,False,0.0,0.0,neither
Q72I34,5.5493272781372065,0.821,[],False,False,0.0125786163522012,1,2,1.0,1.0,False,False,0.5,1.0,neither
Q72I37,6.165461921691894,0.758,[],False,False,0.0220750551876379,5,8,1.0,7.0,True,False,0.625,0.14285714285714285,neither
Q72I40,5.3342485427856445,0.761,[],False,False,0.1496598639455782,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72I41,5.555011177062987,0.733,['Mg(2+)'],False,True,0.0064102564102564,3,14,0.0,10.0,True,False,0.21428571428571427,0.0,divalent
Q72I44,9.264445304870604,0.739,[],False,False,0.0427135678391959,0,14,0.0,15.0,False,False,0.0,0.0,neither
Q72I47,6.739422035217285,0.748,['Mg(2+)'],False,True,0.0,0,1,,,False,False,0.0,,divalent
Q72I48,5.841707038879394,0.764,[],False,False,0.0,1,1,,,False,False,1.0,,neither
Q72I49,6.578226661682129,0.716,[],False,False,0.0,0,10,0.0,10.0,False,False,0.0,0.0,neither
Q72I51,5.566720008850097,0.748,[],False,False,0.0138248847926267,2,4,1.0,4.0,True,False,0.5,0.25,neither
Q72I56,9.894946098327637,0.753,[],False,False,0.0979381443298969,2,4,0.0,4.0,True,False,0.5,0.0,neither
Q72I57,9.291779899597168,0.738,[],False,False,0.0,0,20,0.0,21.0,False,False,0.0,0.0,neither
Q72I59,5.685513496398925,0.729,[],False,False,0.0,16,20,16.0,19.0,True,True,0.8,0.8421052631578947,neither
Q72I60,5.92571506500244,0.759,[],False,False,0.1507936507936507,6,8,0.0,4.0,True,False,0.75,0.0,neither
Q72I61,9.26953830718994,0.701,[],False,False,0.0305466237942122,0,42,0.0,40.0,False,False,0.0,0.0,neither
Q72I66,8.969695854187016,0.74,[],False,False,0.0285714285714285,2,8,0.0,7.0,True,False,0.25,0.0,neither
Q72I68,9.430257987976074,0.737,[],False,False,0.0363636363636363,0,96,0.0,103.0,False,False,0.0,0.0,neither
Q72I71,5.5166448593139625,0.775,[],False,False,0.0,9,42,3.0,41.0,True,True,0.21428571428571427,0.07317073170731707,neither
Q72I72,5.152306938171385,0.769,[],False,False,0.012396694214876,3,25,2.0,26.0,True,True,0.12,0.07692307692307693,neither
Q72I73,5.140029716491698,0.736,['Zn(2+)'],False,True,0.0096618357487922,1,4,1.0,3.0,False,False,0.25,0.3333333333333333,divalent
Q72I74,5.6161699295043945,0.738,[],False,False,0.0,7,13,0.0,12.0,True,False,0.5384615384615384,0.0,neither
Q72I76,8.547234535217285,0.732,"[""pyridoxal 5'-phosphate""]",True,False,0.0,0,16,1.0,15.0,False,False,0.0,0.06666666666666667,covalent
Q72I78,8.624467658996583,0.73,['[4Fe-4S] cluster'],True,False,0.0229357798165137,0,5,1.0,5.0,False,False,0.0,0.2,covalent
Q72I79,6.28976879119873,0.755,[],False,False,0.0,2,30,1.0,26.0,True,False,0.06666666666666667,0.038461538461538464,neither
Q72I81,5.203177833557128,0.759,[],False,False,0.0492957746478873,0,9,0.0,10.0,False,False,0.0,0.0,neither
Q72I82,6.761532402038575,0.739,[],False,False,0.0,31,56,1.0,47.0,True,False,0.5535714285714286,0.02127659574468085,neither
Q72I83,6.323531150817872,0.74,[],False,False,0.0114285714285714,5,38,1.0,35.0,True,False,0.13157894736842105,0.02857142857142857,neither
Q72I86,5.576155281066893,0.815,[],False,False,0.2307692307692307,1,10,1.0,10.0,False,False,0.1,0.1,neither
Q72I90,5.770260429382325,0.734,[],False,False,0.0,3,16,0.0,14.0,True,False,0.1875,0.0,neither
Q72I91,5.974653434753418,0.722,[],False,False,0.0258899676375404,3,65,0.0,59.0,True,False,0.046153846153846156,0.0,neither
Q72I92,5.213124656677246,0.811,[],False,False,0.0568181818181818,5,29,0.0,27.0,True,False,0.1724137931034483,0.0,neither
Q72I93,4.690319633483886,0.75,[],False,False,0.0,1,9,0.0,8.0,False,False,0.1111111111111111,0.0,neither
Q72I94,5.386824607849121,0.764,[],False,False,0.0,0,12,0.0,12.0,False,False,0.0,0.0,neither
Q72I95,5.415073585510252,0.754,[],False,False,0.0551181102362204,3,10,0.0,9.0,True,False,0.3,0.0,neither
Q72IA0,6.823089027404785,0.745,[],False,False,0.0455341506129597,1,1,,,False,False,1.0,,neither
Q72IA1,6.213149833679199,0.746,[],False,False,0.0275590551181102,0,15,0.0,14.0,False,False,0.0,0.0,neither
Q72IA3,5.275704383850097,0.743,[],False,False,0.0090497737556561,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72IA5,10.024785423278807,0.788,[],False,False,0.1846153846153846,0,6,0.0,4.0,False,False,0.0,0.0,neither
Q72IB5,8.35731067657471,0.766,[],False,False,0.2727272727272727,0,4,0.0,5.0,False,False,0.0,0.0,neither
Q72IB7,6.567143058776855,0.746,[],False,False,0.009090909090909,0,5,0.0,1.0,False,False,0.0,0.0,neither
Q72IC0,5.0862031936645495,0.728,[],False,False,0.0023866348448687,0,37,0.0,33.0,False,False,0.0,0.0,neither
Q72IC2,9.632753181457517,0.752,[],False,False,0.0114285714285714,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72IC3,8.846303367614745,0.753,[],False,False,0.0045454545454545,0,16,0.0,15.0,False,False,0.0,0.0,neither
Q72IC4,10.546979331970212,0.83,[],False,False,0.0294117647058823,1,2,1.0,2.0,False,False,0.5,0.5,neither
Q72IC7,5.502207756042479,0.737,[],False,False,0.017391304347826,9,51,2.0,52.0,True,True,0.17647058823529413,0.038461538461538464,neither
Q72IC8,5.866375160217284,0.739,[],False,False,0.0185589519650655,2,5,1.0,3.0,True,False,0.4,0.3333333333333333,neither
Q72ID4,6.252652931213379,0.73,[],False,False,0.0,0,13,0.0,12.0,False,False,0.0,0.0,neither
Q72IE0,6.195870780944825,0.729,[],False,False,0.0,2,7,0.0,6.0,True,False,0.2857142857142857,0.0,neither
Q72IE3,4.698220252990722,0.768,[],False,False,0.0,2,23,0.0,22.0,True,False,0.08695652173913043,0.0,neither
Q72IE4,4.996113395690917,0.742,[],False,False,0.0160427807486631,4,4,,,True,False,1.0,,neither
Q72IF1,5.452416801452636,0.736,[],False,False,0.0,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72IF2,7.776450538635254,0.754,[],False,False,0.0145985401459854,8,11,0.0,9.0,True,False,0.7272727272727273,0.0,neither
Q72IF3,5.173621559143065,0.736,[],False,False,0.0502793296089385,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72IG1,5.569959831237792,0.738,[],False,False,0.005008347245409,0,13,1.0,13.0,False,False,0.0,0.07692307692307693,neither
Q72IG4,5.745876502990723,0.729,['Zn(2+)'],False,True,0.0,1,38,1.0,38.0,False,False,0.02631578947368421,0.02631578947368421,divalent
Q72IG7,6.554411125183106,0.747,[],False,False,0.0,0,7,0.0,8.0,False,False,0.0,0.0,neither
Q72IG8,7.967341423034668,0.738,[],False,False,0.0076335877862595,0,10,0.0,11.0,False,False,0.0,0.0,neither
Q72IH0,5.2923582077026365,0.73,[],False,False,0.0,0,4,0.0,3.0,False,False,0.0,0.0,neither
Q72IH8,5.4778238296508786,0.734,[],False,False,0.0,1,31,1.0,21.0,False,False,0.03225806451612903,0.047619047619047616,neither
Q72II2,4.871522331237792,0.743,[],False,False,0.0,3,4,0.0,1.0,True,False,0.75,0.0,neither
Q72II5,10.097118949890136,0.744,[],False,False,0.0518134715025906,0,6,0.0,6.0,False,False,0.0,0.0,neither
Q72II6,9.797018623352049,0.759,[],False,False,0.0160427807486631,0,10,0.0,10.0,False,False,0.0,0.0,neither
Q72II7,5.6249799728393555,0.746,[],False,False,0.0,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72II8,5.751844596862793,0.772,[],False,False,0.0578512396694214,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72IJ4,5.62850399017334,0.739,[],False,False,0.039647577092511,1,7,0.0,7.0,False,False,0.14285714285714285,0.0,neither
Q72IJ8,5.315377998352051,0.725,[],False,False,0.0,5,6,0.0,3.0,True,False,0.8333333333333334,0.0,neither
Q72IK3,7.88192081451416,0.731,[],False,False,0.0025974025974025,1,2,0.0,1.0,False,False,0.5,0.0,neither
Q72IK7,8.919217109680176,0.764,[],False,False,0.025,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72IK8,4.880730247497559,0.773,[],False,False,0.0384615384615384,1,4,0.0,3.0,False,False,0.25,0.0,neither
Q72IL0,5.142473793029784,0.758,[],False,False,0.0077519379844961,13,24,0.0,21.0,True,False,0.5416666666666666,0.0,neither
Q72IL1,5.155660438537596,0.733,[],False,False,0.0456852791878172,0,41,0.0,42.0,False,False,0.0,0.0,neither
Q72IL2,5.863135337829589,0.785,[],False,False,0.0291970802919708,2,14,0.0,18.0,True,False,0.14285714285714285,0.0,neither
Q72IL3,5.934354591369629,0.728,[],False,False,0.0043859649122807,0,25,0.0,27.0,False,False,0.0,0.0,neither
Q72IL4,4.883856391906738,0.754,[],False,False,0.0,0,60,0.0,58.0,False,False,0.0,0.0,neither
Q72IL6,5.572290229797362,0.783,[],False,False,0.072992700729927,0,13,0.0,7.0,False,False,0.0,0.0,neither
Q72IL7,5.026124382019043,0.737,[],False,False,0.0,23,29,1.0,29.0,True,False,0.7931034482758621,0.034482758620689655,neither
Q72IL9,5.24393138885498,0.763,[],False,False,0.0955414012738853,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72IM3,5.0298189163208,0.761,[],False,False,0.0,0,12,0.0,16.0,False,False,0.0,0.0,neither
Q72IM7,6.668430137634279,0.762,[],False,False,0.083743842364532,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72IM9,5.660447502136231,0.77,[],False,False,0.0134228187919463,0,4,0.0,3.0,False,False,0.0,0.0,neither
Q72IN4,5.668461799621583,0.738,[],False,False,0.0,2,4,0.0,1.0,True,False,0.5,0.0,neither
Q72IN5,6.2002473831176745,0.75,[],False,False,0.0079365079365079,0,15,0.0,18.0,False,False,0.0,0.0,neither
Q72IN7,6.691165733337402,0.738,[],False,False,0.003257328990228,0,1,,,False,False,0.0,,neither
Q72IN9,5.6353246688842775,0.76,['pyruvate'],True,False,0.1411042944785276,1,5,0.0,5.0,False,False,0.2,0.0,covalent
Q72IP4,5.827326774597168,0.733,[],False,False,0.0,5,26,2.0,28.0,True,True,0.19230769230769232,0.07142857142857142,neither
Q72IP6,5.482655143737793,0.759,[],False,False,0.0505050505050505,4,5,0.0,5.0,True,False,0.8,0.0,neither
Q72IP8,6.268113136291503,0.735,[],False,False,0.0,2,22,0.0,18.0,True,False,0.09090909090909091,0.0,neither
